Date,Time,Day,Weather,Temperature,Vehicle_Count,Average_Speed,Congestion
2026-02-04,04:00,Wednesday,Fog,9.5,371,53.2,Low
2026-02-04,05:00,Wednesday,Rain,17.3,427,49.3,Low
2026-02-04,06:00,Wednesday,Clear,20.4,359,54.6,Low
2026-02-04,07:00,Wednesday,Clear,21.9,1383,43.5,Medium
2026-02-04,08:00,Wednesday,Clear,24.4,1283,47.1,Medium
2026-02-04,09:00,Wednesday,Clear,23.8,1244,42.7,Medium
2026-02-04,10:00,Wednesday,Clear,27.2,822,53.6,Medium
2026-02-04,11:00,Wednesday,Clear,29.1,931,48.6,Medium
2026-02-04,12:00,Wednesday,Clear,31.4,870,56.0,Medium
2026-02-04,13:00,Wednesday,Clear,25.9,802,54.3,Medium
2026-02-04,14:00,Wednesday,Rain,26.0,841,50.2,Medium
2026-02-04,15:00,Wednesday,Clear,22.2,1146,50.1,Medium
2026-02-04,16:00,Wednesday,Cloudy,22.2,1127,50.2,Medium
2026-02-04,17:00,Wednesday,Clear,19.2,1620,46.5,High
2026-02-04,18:00,Wednesday,Clear,19.2,1967,43.5,High
2026-02-04,19:00,Wednesday,Clear,15.9,2142,36.7,High
2026-02-04,20:00,Wednesday,Clear,9.3,1682,46.6,High
2026-02-04,21:00,Wednesday,Clear,11.3,727,54.0,Low
2026-02-04,22:00,Wednesday,Rain,12.3,569,56.3,Low
2026-02-04,23:00,Wednesday,Clear,6.9,835,53.0,Medium
2026-02-05,00:00,Thursday,Clear,9.8,653,58.3,Low
2026-02-05,01:00,Thursday,Clear,10.2,151,56.9,Low
2026-02-05,02:00,Thursday,Cloudy,10.8,224,59.6,Low
2026-02-05,03:00,Thursday,Cloudy,8.3,422,52.8,Low
2026-02-05,04:00,Thursday,Rain,12.4,100,58.4,Low
2026-02-05,05:00,Thursday,Clear,16.5,239,63.3,Low
2026-02-05,06:00,Thursday,Clear,16.9,269,58.0,Low
2026-02-05,07:00,Thursday,Clear,20.7,1427,48.5,Medium
2026-02-05,08:00,Thursday,Clear,21.5,1400,46.6,Medium
2026-02-05,09:00,Thursday,Clear,23.5,1374,48.6,Medium
2026-02-05,10:00,Thursday,Clear,24.7,1155,54.2,Medium
2026-02-05,11:00,Thursday,Rain,28.1,845,54.7,Medium
2026-02-05,12:00,Thursday,Cloudy,27.8,987,52.1,Medium
2026-02-05,13:00,Thursday,Cloudy,25.4,914,51.0,Medium
2026-02-05,14:00,Thursday,Cloudy,29.0,763,46.5,Low
2026-02-05,15:00,Thursday,Clear,26.5,1034,51.6,Medium
2026-02-05,16:00,Thursday,Clear,26.1,901,49.9,Medium
2026-02-05,17:00,Thursday,Clear,21.1,1662,47.4,High
2026-02-05,18:00,Thursday,Clear,18.0,1754,44.3,High
2026-02-05,19:00,Thursday,Clear,20.9,1477,47.9,Medium
2026-02-05,20:00,Thursday,Cloudy,10.2,1620,43.0,High
2026-02-05,21:00,Thursday,Clear,9.7,912,43.4,Medium
2026-02-05,22:00,Thursday,Rain,8.2,677,50.8,Low
2026-02-05,23:00,Thursday,Cloudy,5.1,491,58.5,Low
2026-02-06,00:00,Friday,Clear,6.2,448,60.7,Low
2026-02-06,01:00,Friday,Cloudy,9.7,459,56.5,Low
2026-02-06,02:00,Friday,Clear,10.8,615,52.5,Low
2026-02-06,03:00,Friday,Cloudy,7.5,325,58.0,Low
2026-02-06,04:00,Friday,Clear,18.1,303,54.4,Low
2026-02-06,05:00,Friday,Clear,15.6,429,53.0,Low
2026-02-06,06:00,Friday,Clear,19.3,209,63.8,Low
2026-02-06,07:00,Friday,Clear,20.5,1537,40.0,High
2026-02-06,08:00,Friday,Rain,23.7,1242,45.2,Medium
2026-02-06,09:00,Friday,Cloudy,27.8,1125,48.3,Medium
2026-02-06,10:00,Friday,Cloudy,22.6,1071,48.2,Medium
2026-02-06,11:00,Friday,Cloudy,27.3,796,55.7,Low
2026-02-06,12:00,Friday,Cloudy,30.9,863,44.6,Medium
2026-02-06,13:00,Friday,Rain,25.3,672,52.3,Low
2026-02-06,14:00,Friday,Clear,26.5,1050,49.0,Medium
2026-02-06,15:00,Friday,Clear,24.1,1068,46.4,Medium
2026-02-06,16:00,Friday,Fog,18.9,697,50.2,Low
2026-02-06,17:00,Friday,Rain,20.1,1080,45.1,Medium
2026-02-06,18:00,Friday,Cloudy,22.0,1593,44.6,High
2026-02-06,19:00,Friday,Fog,16.4,1428,42.1,Medium
2026-02-06,20:00,Friday,Cloudy,9.4,1933,38.2,High
2026-02-06,21:00,Friday,Clear,10.2,775,50.1,Low
2026-02-06,22:00,Friday,Clear,9.5,597,57.0,Low
2026-02-06,23:00,Friday,Clear,8.9,865,49.7,Medium
2026-02-07,00:00,Saturday,Clear,8.2,181,57.6,Low
2026-02-07,01:00,Saturday,Clear,9.9,288,56.9,Low
2026-02-07,02:00,Saturday,Clear,7.8,325,60.4,Low
2026-02-07,03:00,Saturday,Clear,11.6,640,52.4,Low
2026-02-07,04:00,Saturday,Rain,11.6,359,58.1,Low
2026-02-07,05:00,Saturday,Clear,13.8,365,48.8,Low
2026-02-07,06:00,Saturday,Clear,18.4,370,60.4,Low
2026-02-07,07:00,Saturday,Fog,20.4,738,51.4,Low
2026-02-07,08:00,Saturday,Clear,20.5,1279,47.6,Medium
2026-02-07,09:00,Saturday,Rain,23.9,593,52.5,Low
2026-02-07,10:00,Saturday,Clear,27.3,931,54.1,Medium
2026-02-07,11:00,Saturday,Clear,26.5,816,55.1,Medium
2026-02-07,12:00,Saturday,Cloudy,25.0,974,50.4,Medium
2026-02-07,13:00,Saturday,Cloudy,28.8,798,48.2,Low
2026-02-07,14:00,Saturday,Clear,29.5,833,47.0,Medium
2026-02-07,15:00,Saturday,Cloudy,25.3,695,50.6,Low
2026-02-07,16:00,Saturday,Clear,22.0,667,51.7,Low
2026-02-07,17:00,Saturday,Clear,20.3,910,57.1,Medium
2026-02-07,18:00,Saturday,Clear,17.6,1378,44.0,Medium
2026-02-07,19:00,Saturday,Clear,15.4,1604,49.7,High
2026-02-07,20:00,Saturday,Rain,14.1,1022,56.1,Medium
2026-02-07,21:00,Saturday,Clear,12.1,456,54.8,Low
2026-02-07,22:00,Saturday,Clear,6.1,542,55.5,Low
2026-02-07,23:00,Saturday,Clear,8.6,671,47.0,Low
2026-02-08,00:00,Sunday,Clear,5.8,565,46.4,Low
2026-02-08,01:00,Sunday,Clear,7.7,148,57.0,Low
2026-02-08,02:00,Sunday,Clear,9.6,376,53.5,Low
2026-02-08,03:00,Sunday,Clear,13.2,250,56.9,Low
2026-02-08,04:00,Sunday,Clear,14.2,456,51.2,Low
2026-02-08,05:00,Sunday,Rain,20.7,197,57.0,Low
2026-02-08,06:00,Sunday,Clear,19.0,247,56.0,Low
2026-02-08,07:00,Sunday,Clear,21.8,1098,48.8,Medium
2026-02-08,08:00,Sunday,Clear,21.8,1211,46.2,Medium
2026-02-08,09:00,Sunday,Clear,28.3,1115,50.3,Medium
2026-02-08,10:00,Sunday,Rain,27.0,507,54.2,Low
2026-02-08,11:00,Sunday,Clear,25.5,825,44.3,Medium
2026-02-08,12:00,Sunday,Fog,28.8,475,52.2,Low
2026-02-08,13:00,Sunday,Clear,27.1,662,49.9,Low
2026-02-08,14:00,Sunday,Cloudy,21.4,634,57.1,Low
2026-02-08,15:00,Sunday,Clear,21.6,734,48.9,Low
2026-02-08,16:00,Sunday,Clear,20.2,800,55.6,Medium
2026-02-08,17:00,Sunday,Clear,19.3,1481,42.0,Medium
2026-02-08,18:00,Sunday,Clear,19.3,1474,44.5,Medium
2026-02-08,19:00,Sunday,Clear,20.3,1270,42.6,Medium
2026-02-08,20:00,Sunday,Clear,9.3,1367,46.3,Medium
2026-02-08,21:00,Sunday,Clear,10.5,621,54.2,Low
2026-02-08,22:00,Sunday,Clear,7.6,515,57.4,Low
2026-02-08,23:00,Sunday,Clear,12.6,668,53.5,Low
2026-02-09,00:00,Monday,Clear,9.9,427,59.5,Low
2026-02-09,01:00,Monday,Clear,9.1,448,56.1,Low
2026-02-09,02:00,Monday,Clear,8.2,281,55.3,Low
2026-02-09,03:00,Monday,Clear,9.4,718,56.8,Low
2026-02-09,04:00,Monday,Clear,11.5,430,51.2,Low
2026-02-09,05:00,Monday,Clear,15.6,585,53.0,Low
2026-02-09,06:00,Monday,Clear,20.7,577,53.9,Low
2026-02-09,07:00,Monday,Clear,22.6,1588,47.6,High
2026-02-09,08:00,Monday,Rain,24.3,995,49.2,Medium
2026-02-09,09:00,Monday,Clear,26.0,1707,42.9,High
2026-02-09,10:00,Monday,Clear,28.2,1117,46.4,Medium
2026-02-09,11:00,Monday,Clear,24.3,1005,50.3,Medium
2026-02-09,12:00,Monday,Rain,30.0,644,55.8,Low
2026-02-09,13:00,Monday,Fog,29.8,652,52.6,Low
2026-02-09,14:00,Monday,Cloudy,27.7,1193,48.1,Medium
2026-02-09,15:00,Monday,Clear,22.1,1284,44.3,Medium
2026-02-09,16:00,Monday,Cloudy,22.0,737,50.1,Low
2026-02-09,17:00,Monday,Cloudy,19.3,1674,45.5,High
2026-02-09,18:00,Monday,Cloudy,15.0,1536,44.6,High
2026-02-09,19:00,Monday,Clear,14.0,1678,39.9,High
2026-02-09,20:00,Monday,Rain,12.2,1457,43.7,Medium
2026-02-09,21:00,Monday,Cloudy,11.8,687,54.2,Low
2026-02-09,22:00,Monday,Clear,13.8,701,49.9,Low
2026-02-09,23:00,Monday,Clear,8.4,756,53.4,Low
2026-02-10,00:00,Tuesday,Clear,7.7,451,59.1,Low
2026-02-10,01:00,Tuesday,Rain,9.9,278,58.2,Low
2026-02-10,02:00,Tuesday,Rain,10.1,191,60.6,Low
2026-02-10,03:00,Tuesday,Clear,13.2,390,56.3,Low
2026-02-10,04:00,Tuesday,Clear,12.6,670,52.2,Low
2026-02-10,05:00,Tuesday,Clear,17.5,426,59.4,Low
2026-02-10,06:00,Tuesday,Clear,18.2,670,50.7,Low
2026-02-10,07:00,Tuesday,Rain,25.2,1130,51.2,Medium
2026-02-10,08:00,Tuesday,Clear,23.9,1540,41.7,High
2026-02-10,09:00,Tuesday,Rain,27.9,964,51.4,Medium
2026-02-10,10:00,Tuesday,Clear,26.8,1028,45.6,Medium
2026-02-10,11:00,Tuesday,Clear,29.2,978,51.1,Medium
2026-02-10,12:00,Tuesday,Cloudy,26.0,904,51.0,Medium
2026-02-10,13:00,Tuesday,Fog,27.1,584,50.2,Low
2026-02-10,14:00,Tuesday,Clear,21.2,1141,48.6,Medium
2026-02-10,15:00,Tuesday,Clear,27.2,972,50.0,Medium
2026-02-10,16:00,Tuesday,Cloudy,19.9,1211,52.1,Medium
2026-02-10,17:00,Tuesday,Clear,19.8,1874,44.5,High
2026-02-10,18:00,Tuesday,Clear,14.7,1757,42.7,High
2026-02-10,19:00,Tuesday,Clear,18.7,1918,40.5,High
2026-02-10,20:00,Tuesday,Clear,10.2,1738,44.1,High
2026-02-10,21:00,Tuesday,Clear,12.3,748,53.0,Low
2026-02-10,22:00,Tuesday,Clear,9.4,543,50.9,Low
2026-02-10,23:00,Tuesday,Cloudy,5.4,577,55.2,Low
2026-02-11,00:00,Wednesday,Clear,7.8,331,55.0,Low
2026-02-11,01:00,Wednesday,Clear,10.5,415,62.0,Low
2026-02-11,02:00,Wednesday,Rain,8.9,525,54.7,Low
2026-02-11,03:00,Wednesday,Fog,11.5,198,60.5,Low
2026-02-11,04:00,Wednesday,Clear,13.6,315,52.6,Low
2026-02-11,05:00,Wednesday,Rain,14.4,450,54.0,Low
2026-02-11,06:00,Wednesday,Clear,15.9,281,57.9,Low
2026-02-11,07:00,Wednesday,Clear,17.9,1125,45.1,Medium
2026-02-11,08:00,Wednesday,Rain,23.0,1187,46.0,Medium
2026-02-11,09:00,Wednesday,Fog,24.4,1097,48.0,Medium
2026-02-11,10:00,Wednesday,Clear,24.8,926,49.6,Medium
2026-02-11,11:00,Wednesday,Cloudy,28.2,977,54.1,Medium
2026-02-11,12:00,Wednesday,Clear,27.6,1033,54.4,Medium
2026-02-11,13:00,Wednesday,Rain,27.8,725,53.4,Low
2026-02-11,14:00,Wednesday,Clear,25.0,780,55.0,Low
2026-02-11,15:00,Wednesday,Clear,20.6,866,52.9,Medium
2026-02-11,16:00,Wednesday,Clear,25.9,1002,52.4,Medium
2026-02-11,17:00,Wednesday,Clear,23.2,1671,43.6,High
2026-02-11,18:00,Wednesday,Clear,17.0,1785,41.7,High
2026-02-11,19:00,Wednesday,Clear,16.2,1740,39.0,High
2026-02-11,20:00,Wednesday,Rain,13.8,1267,51.3,Medium
2026-02-11,21:00,Wednesday,Clear,9.8,523,56.2,Low
2026-02-11,22:00,Wednesday,Clear,9.9,829,48.0,Medium
2026-02-11,23:00,Wednesday,Cloudy,6.1,519,53.6,Low
2026-02-12,00:00,Thursday,Clear,7.1,577,53.4,Low
2026-02-12,01:00,Thursday,Clear,7.7,546,50.4,Low
2026-02-12,02:00,Thursday,Cloudy,7.4,590,52.6,Low
2026-02-12,03:00,Thursday,Clear,12.0,321,58.3,Low
2026-02-12,04:00,Thursday,Clear,12.3,520,51.5,Low
2026-02-12,05:00,Thursday,Clear,17.7,190,59.9,Low
2026-02-12,06:00,Thursday,Clear,16.9,360,53.2,Low
2026-02-12,07:00,Thursday,Clear,20.5,1447,50.5,Medium
2026-02-12,08:00,Thursday,Rain,26.1,1412,44.5,Medium
2026-02-12,09:00,Thursday,Rain,24.2,885,46.7,Medium
2026-02-12,10:00,Thursday,Cloudy,27.4,929,52.6,Medium
2026-02-12,11:00,Thursday,Rain,30.7,520,54.2,Low
2026-02-12,12:00,Thursday,Cloudy,27.7,1068,50.2,Medium
2026-02-12,13:00,Thursday,Clear,27.5,670,52.8,Low
2026-02-12,14:00,Thursday,Rain,29.7,809,50.3,Medium
2026-02-12,15:00,Thursday,Clear,27.2,941,53.6,Medium
2026-02-12,16:00,Thursday,Cloudy,23.3,1035,52.0,Medium
2026-02-12,17:00,Thursday,Rain,21.8,1266,46.9,Medium
2026-02-12,18:00,Thursday,Clear,16.9,2090,36.9,High
2026-02-12,19:00,Thursday,Cloudy,18.0,1797,39.8,High
2026-02-12,20:00,Thursday,Clear,11.7,1660,43.1,High
2026-02-12,21:00,Thursday,Clear,14.3,686,54.8,Low
2026-02-12,22:00,Thursday,Clear,9.5,842,48.5,Medium
2026-02-12,23:00,Thursday,Clear,10.0,660,52.4,Low
2026-02-13,00:00,Friday,Clear,9.5,221,58.3,Low
2026-02-13,01:00,Friday,Clear,10.8,500,59.6,Low
2026-02-13,02:00,Friday,Cloudy,5.6,509,53.2,Low
2026-02-13,03:00,Friday,Rain,11.3,247,55.2,Low
2026-02-13,04:00,Friday,Rain,9.7,525,58.2,Low
2026-02-13,05:00,Friday,Clear,15.2,480,56.5,Low
2026-02-13,06:00,Friday,Clear,15.6,362,57.3,Low
2026-02-13,07:00,Friday,Cloudy,24.3,1242,45.7,Medium
2026-02-13,08:00,Friday,Clear,24.3,1118,50.1,Medium
2026-02-13,09:00,Friday,Clear,26.8,1407,48.2,Medium
2026-02-13,10:00,Friday,Clear,25.9,894,58.5,Medium
2026-02-13,11:00,Friday,Cloudy,30.2,890,47.8,Medium
2026-02-13,12:00,Friday,Cloudy,28.2,968,46.5,Medium
2026-02-13,13:00,Friday,Cloudy,28.4,1154,53.4,Medium
2026-02-13,14:00,Friday,Clear,22.5,1053,45.2,Medium
2026-02-13,15:00,Friday,Rain,25.3,1038,47.3,Medium
2026-02-13,16:00,Friday,Clear,23.9,744,54.2,Low
2026-02-13,17:00,Friday,Rain,20.2,1040,49.7,Medium
2026-02-13,18:00,Friday,Cloudy,17.9,1628,45.5,High
2026-02-13,19:00,Friday,Clear,14.9,2046,40.6,High
2026-02-13,20:00,Friday,Clear,17.8,1856,41.1,High
2026-02-13,21:00,Friday,Clear,7.7,626,55.6,Low
2026-02-13,22:00,Friday,Clear,12.5,704,53.3,Low
2026-02-13,23:00,Friday,Clear,7.0,688,51.4,Low
2026-02-14,00:00,Saturday,Rain,7.0,100,58.8,Low
2026-02-14,01:00,Saturday,Clear,7.2,100,61.4,Low
2026-02-14,02:00,Saturday,Clear,8.8,177,58.9,Low
2026-02-14,03:00,Saturday,Fog,10.3,479,57.6,Low
2026-02-14,04:00,Saturday,Clear,11.5,622,58.6,Low
2026-02-14,05:00,Saturday,Clear,15.2,377,55.6,Low
2026-02-14,06:00,Saturday,Clear,19.7,295,59.8,Low
2026-02-14,07:00,Saturday,Clear,25.0,1189,46.9,Medium
2026-02-14,08:00,Saturday,Clear,21.1,1055,53.6,Medium
2026-02-14,09:00,Saturday,Clear,21.8,1119,49.4,Medium
2026-02-14,10:00,Saturday,Clear,27.1,598,52.5,Low
2026-02-14,11:00,Saturday,Rain,30.5,674,54.1,Low
2026-02-14,12:00,Saturday,Cloudy,27.2,597,56.3,Low
2026-02-14,13:00,Saturday,Clear,29.9,835,49.5,Medium
2026-02-14,14:00,Saturday,Clear,27.8,551,54.2,Low
2026-02-14,15:00,Saturday,Clear,24.6,691,52.2,Low
2026-02-14,16:00,Saturday,Clear,22.2,970,49.2,Medium
2026-02-14,17:00,Saturday,Clear,20.7,1546,43.9,High
2026-02-14,18:00,Saturday,Rain,18.2,883,50.6,Medium
2026-02-14,19:00,Saturday,Rain,16.9,847,55.8,Medium
2026-02-14,20:00,Saturday,Rain,11.2,829,54.8,Medium
2026-02-14,21:00,Saturday,Rain,12.5,483,53.4,Low
2026-02-14,22:00,Saturday,Cloudy,9.0,405,53.0,Low
2026-02-14,23:00,Saturday,Fog,6.2,622,56.4,Low
2026-02-15,00:00,Sunday,Fog,10.4,166,61.5,Low
2026-02-15,01:00,Sunday,Clear,8.0,471,53.0,Low
2026-02-15,02:00,Sunday,Clear,7.2,617,51.3,Low
2026-02-15,03:00,Sunday,Clear,12.4,263,51.7,Low
2026-02-15,04:00,Sunday,Clear,10.7,100,59.4,Low
2026-02-15,05:00,Sunday,Rain,14.1,271,54.0,Low
2026-02-15,06:00,Sunday,Cloudy,21.4,182,58.6,Low
2026-02-15,07:00,Sunday,Clear,15.3,1210,51.7,Medium
2026-02-15,08:00,Sunday,Clear,23.3,1043,49.8,Medium
2026-02-15,09:00,Sunday,Rain,19.6,880,56.1,Medium
2026-02-15,10:00,Sunday,Cloudy,26.4,878,44.1,Medium
2026-02-15,11:00,Sunday,Fog,26.6,522,55.5,Low
2026-02-15,12:00,Sunday,Rain,26.5,557,47.8,Low
2026-02-15,13:00,Sunday,Rain,30.3,641,52.2,Low
2026-02-15,14:00,Sunday,Clear,22.9,766,55.8,Low
2026-02-15,15:00,Sunday,Clear,24.9,705,52.2,Low
2026-02-15,16:00,Sunday,Clear,22.7,976,48.4,Medium
2026-02-15,17:00,Sunday,Clear,19.6,1323,48.2,Medium
2026-02-15,18:00,Sunday,Fog,15.3,1070,49.0,Medium
2026-02-15,19:00,Sunday,Cloudy,17.4,1324,45.2,Medium
2026-02-15,20:00,Sunday,Clear,12.8,1183,44.2,Medium
2026-02-15,21:00,Sunday,Clear,14.8,584,55.0,Low
2026-02-15,22:00,Sunday,Clear,5.9,920,53.5,Medium
2026-02-15,23:00,Sunday,Rain,7.8,558,49.7,Low
2026-02-16,00:00,Monday,Rain,8.0,384,50.9,Low
2026-02-16,01:00,Monday,Fog,7.6,356,53.2,Low
2026-02-16,02:00,Monday,Clear,8.0,164,56.0,Low
2026-02-16,03:00,Monday,Clear,11.2,474,46.7,Low
2026-02-16,04:00,Monday,Clear,11.8,361,55.9,Low
2026-02-16,05:00,Monday,Clear,16.3,406,57.6,Low
2026-02-16,06:00,Monday,Clear,17.3,153,61.7,Low
2026-02-16,07:00,Monday,Fog,22.4,1168,42.9,Medium
2026-02-16,08:00,Monday,Clear,20.6,1349,54.0,Medium
2026-02-16,09:00,Monday,Clear,25.0,1680,44.5,High
2026-02-16,10:00,Monday,Clear,29.2,908,49.7,Medium
2026-02-16,11:00,Monday,Clear,25.4,1215,46.8,Medium
2026-02-16,12:00,Monday,Clear,28.7,1204,51.2,Medium
2026-02-16,13:00,Monday,Clear,26.6,1003,45.3,Medium
2026-02-16,14:00,Monday,Clear,20.9,1088,49.3,Medium
2026-02-16,15:00,Monday,Rain,26.0,781,48.9,Low
2026-02-16,16:00,Monday,Rain,26.3,843,49.3,Medium
2026-02-16,17:00,Monday,Clear,20.1,1949,39.6,High
2026-02-16,18:00,Monday,Clear,16.5,1613,38.2,High
2026-02-16,19:00,Monday,Clear,14.2,1631,46.5,High
2026-02-16,20:00,Monday,Cloudy,9.9,1526,44.4,High
2026-02-16,21:00,Monday,Clear,6.9,610,51.0,Low
2026-02-16,22:00,Monday,Fog,6.7,241,58.5,Low
2026-02-16,23:00,Monday,Clear,8.4,873,54.2,Medium
2026-02-17,00:00,Tuesday,Cloudy,8.5,288,57.6,Low
2026-02-17,01:00,Tuesday,Cloudy,7.0,456,54.1,Low
2026-02-17,02:00,Tuesday,Clear,9.1,580,52.9,Low
2026-02-17,03:00,Tuesday,Fog,10.2,500,50.4,Low
2026-02-17,04:00,Tuesday,Clear,12.2,297,54.8,Low
2026-02-17,05:00,Tuesday,Clear,14.1,253,59.6,Low
2026-02-17,06:00,Tuesday,Clear,18.6,389,52.7,Low
2026-02-17,07:00,Tuesday,Clear,18.8,1474,46.4,Medium
2026-02-17,08:00,Tuesday,Rain,25.8,893,49.9,Medium
2026-02-17,09:00,Tuesday,Cloudy,24.7,1327,46.4,Medium
2026-02-17,10:00,Tuesday,Clear,28.8,1114,51.7,Medium
2026-02-17,11:00,Tuesday,Clear,26.5,1254,46.3,Medium
2026-02-17,12:00,Tuesday,Cloudy,30.2,1190,49.4,Medium
2026-02-17,13:00,Tuesday,Clear,30.8,690,52.1,Low
2026-02-17,14:00,Tuesday,Clear,27.0,1143,49.5,Medium
2026-02-17,15:00,Tuesday,Clear,29.6,992,45.3,Medium
2026-02-17,16:00,Tuesday,Clear,23.0,798,48.6,Low
2026-02-17,17:00,Tuesday,Clear,18.9,1860,43.5,High
2026-02-17,18:00,Tuesday,Clear,19.3,1887,39.9,High
2026-02-17,19:00,Tuesday,Cloudy,16.0,1751,46.1,High
2026-02-17,20:00,Tuesday,Cloudy,16.4,1336,46.9,Medium
2026-02-17,21:00,Tuesday,Clear,10.3,438,54.0,Low
2026-02-17,22:00,Tuesday,Clear,10.1,584,52.7,Low
2026-02-17,23:00,Tuesday,Clear,9.2,344,62.7,Low
2026-02-18,00:00,Wednesday,Clear,9.8,454,56.7,Low
2026-02-18,01:00,Wednesday,Clear,10.6,308,55.7,Low
2026-02-18,02:00,Wednesday,Clear,10.5,377,59.6,Low
2026-02-18,03:00,Wednesday,Cloudy,11.7,428,54.1,Low
2026-02-18,04:00,Wednesday,Clear,10.2,583,55.1,Low
2026-02-18,05:00,Wednesday,Clear,15.1,562,57.2,Low
2026-02-18,06:00,Wednesday,Rain,20.7,498,56.1,Low
2026-02-18,07:00,Wednesday,Fog,18.8,1101,51.5,Medium
2026-02-18,08:00,Wednesday,Clear,25.2,1331,45.6,Medium
2026-02-18,09:00,Wednesday,Clear,28.8,1241,40.1,Medium
2026-02-18,10:00,Wednesday,Rain,23.9,906,48.7,Medium
2026-02-18,11:00,Wednesday,Fog,27.7,747,45.9,Low
2026-02-18,12:00,Wednesday,Clear,30.2,1189,45.1,Medium
2026-02-18,13:00,Wednesday,Clear,29.5,1052,46.9,Medium
2026-02-18,14:00,Wednesday,Clear,28.7,1039,49.2,Medium
2026-02-18,15:00,Wednesday,Clear,27.0,1034,48.0,Medium
2026-02-18,16:00,Wednesday,Rain,22.1,523,55.7,Low
2026-02-18,17:00,Wednesday,Clear,17.4,1882,43.2,High
2026-02-18,18:00,Wednesday,Clear,17.6,1976,42.0,High
2026-02-18,19:00,Wednesday,Clear,11.4,1872,45.8,High
2026-02-18,20:00,Wednesday,Clear,12.0,1727,43.1,High
2026-02-18,21:00,Wednesday,Rain,9.7,715,53.7,Low
2026-02-18,22:00,Wednesday,Clear,11.5,443,57.8,Low
2026-02-18,23:00,Wednesday,Clear,11.1,826,55.2,Medium
2026-02-19,00:00,Thursday,Clear,6.3,348,57.7,Low
2026-02-19,01:00,Thursday,Rain,6.7,316,58.0,Low
2026-02-19,02:00,Thursday,Clear,13.1,586,56.3,Low
2026-02-19,03:00,Thursday,Rain,12.9,230,60.0,Low
2026-02-19,04:00,Thursday,Cloudy,13.4,367,56.6,Low
2026-02-19,05:00,Thursday,Clear,14.5,273,58.9,Low
2026-02-19,06:00,Thursday,Clear,19.7,398,54.6,Low
2026-02-19,07:00,Thursday,Cloudy,19.8,1462,45.4,Medium
2026-02-19,08:00,Thursday,Clear,20.5,1501,46.4,High
2026-02-19,09:00,Thursday,Clear,23.3,1279,50.4,Medium
2026-02-19,10:00,Thursday,Clear,27.1,993,47.0,Medium
2026-02-19,11:00,Thursday,Clear,25.6,762,53.6,Low
2026-02-19,12:00,Thursday,Rain,29.0,705,53.8,Low
2026-02-19,13:00,Thursday,Rain,26.2,848,51.3,Medium
2026-02-19,14:00,Thursday,Cloudy,24.8,861,49.7,Medium
2026-02-19,15:00,Thursday,Clear,24.5,973,47.5,Medium
2026-02-19,16:00,Thursday,Cloudy,20.7,1031,53.7,Medium
2026-02-19,17:00,Thursday,Clear,18.1,1977,43.7,High
2026-02-19,18:00,Thursday,Cloudy,19.9,1693,46.7,High
2026-02-19,19:00,Thursday,Fog,15.9,1515,42.2,High
2026-02-19,20:00,Thursday,Cloudy,10.8,1829,41.2,High
2026-02-19,21:00,Thursday,Cloudy,11.2,632,56.0,Low
2026-02-19,22:00,Thursday,Cloudy,5.9,375,59.5,Low
2026-02-19,23:00,Thursday,Rain,6.8,580,56.0,Low
2026-02-20,00:00,Friday,Clear,7.7,364,57.1,Low
2026-02-20,01:00,Friday,Cloudy,9.8,510,52.0,Low
2026-02-20,02:00,Friday,Clear,12.2,186,59.0,Low
2026-02-20,03:00,Friday,Clear,10.3,239,62.8,Low
2026-02-20,04:00,Friday,Clear,12.5,465,53.3,Low
2026-02-20,05:00,Friday,Cloudy,13.7,597,54.1,Low
2026-02-20,06:00,Friday,Clear,17.0,272,56.4,Low
2026-02-20,07:00,Friday,Rain,19.6,937,50.0,Medium
2026-02-20,08:00,Friday,Clear,23.1,1415,42.3,Medium
2026-02-20,09:00,Friday,Fog,24.5,1035,52.1,Medium
2026-02-20,10:00,Friday,Clear,28.1,1020,53.5,Medium
2026-02-20,11:00,Friday,Clear,27.6,1153,51.2,Medium
2026-02-20,12:00,Friday,Clear,30.7,793,51.5,Low
2026-02-20,13:00,Friday,Clear,26.4,998,50.5,Medium
2026-02-20,14:00,Friday,Rain,29.4,702,55.8,Low
2026-02-20,15:00,Friday,Clear,25.5,1245,51.5,Medium
2026-02-20,16:00,Friday,Clear,21.5,899,48.4,Medium
2026-02-20,17:00,Friday,Clear,22.9,2016,38.3,High
2026-02-20,18:00,Friday,Clear,15.7,2141,37.9,High
2026-02-20,19:00,Friday,Clear,15.4,1731,47.9,High
2026-02-20,20:00,Friday,Cloudy,14.3,1624,39.7,High
2026-02-20,21:00,Friday,Clear,11.8,864,52.6,Medium
2026-02-20,22:00,Friday,Clear,10.5,640,51.8,Low
2026-02-20,23:00,Friday,Clear,12.2,778,48.6,Low
2026-02-21,00:00,Saturday,Clear,8.0,326,65.0,Low
2026-02-21,01:00,Saturday,Rain,7.2,191,62.3,Low
2026-02-21,02:00,Saturday,Cloudy,8.9,680,52.7,Low
2026-02-21,03:00,Saturday,Clear,8.2,262,59.3,Low
2026-02-21,04:00,Saturday,Fog,17.4,323,53.5,Low
2026-02-21,05:00,Saturday,Clear,15.7,336,54.2,Low
2026-02-21,06:00,Saturday,Clear,16.6,403,55.0,Low
